"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"Oit1";0;1,57703184624517;0,821;0,025;0
"Lpo";8,48191545537824e-304;1,74799974940644;0,821;0,036;1,2580377003417e-299
"Agt";1,42434827616209e-300;2,07828342014946;0,893;0,051;2,11259336320362e-296
"Pigr";2,50108599821962e-287;1,83426794113341;0,798;0,037;3,70961075255935e-283
"Kcnn4";6,5272265859269e-204;1,23640463352223;0,72;0,05;9,68118247224678e-200
"Mucl1";1,80501426375051e-190;1,64572537067063;0,786;0,075;2,67719715599475e-186
"Etv1";3,77191298266797e-130;0,908334667411239;0,56;0,051;5,59450133589313e-126
"Creb3l1";3,41470862958953e-124;0,861617886722239;0,554;0,052;5,06469583940719e-120
"Bhlha15";3,39410840077454e-115;0,820870838920109;0,512;0,048;5,0341415800288e-111
"Cd44";2,01578427845632e-112;0,587042100942931;0,369;0,02;2,98981124180641e-108
"Car6";4,35728829679957e-107;5,63203384330553;1;0,902;6,46273000181312e-103
"Scgb2b26";2,41866793863585e-106;4,86911119779156;1;0,917;3,58736828658469e-102
"Scgb2b27";1,47102384735786e-105;5,4120574888635;1;0,996;2,18182257040117e-101
"Mucl2";1,8860786248282e-105;4,78514430436006;1;1;2,79743181634518e-101
"Scgb1b27";2,5275453307879e-105;5,37176592441496;1;0,999;3,74885523462462e-101
"Prol1";6,06890387287968e-104;4,53047184222609;1;0,993;9,00139822425514e-100
"Ubb";3,55200569413609e-103;-3,4857144827879;0,786;1;5,26833484554265e-99
"Cox8a";3,59264618792538e-103;-3,23966475808227;0,643;1;5,32861282593093e-99
"Ptma";4,38026886476506e-103;-3,01690842873092;0,696;1;6,49681478021954e-99
"Eif1";3,06357601029508e-102;-2,9850460658179;0,613;1;4,54389593846966e-98
"H3f3b";1,84400276082881e-101;-3,83788359086225;0,69;1;2,7350248948613e-97
"Hsp90ab1";2,17641739976574e-101;-2,54244508744482;0,845;1;3,22806228733255e-97
"Cox4i1";2,36116017095885e-101;-2,71640340635384;0,762;1;3,50207276556617e-97
"Cd9";3,89822167438329e-101;-3,09948897859822;0,357;0,999;5,7818423874453e-97
"Rpl9";5,71202644321107e-101;-3,04144719259031;0,768;1;8,47207762057066e-97
"Ppia";1,08440258078612e-100;-2,98712278977413;0,69;1;1,60838590782197e-96
"4631405J19Rik";1,37851997764441e-100;0,267968804123636;0,208;0,004;2,04462083084218e-96
"Jund";1,51696598262693e-100;-3,76216241679355;0,506;0,999;2,24996394543227e-96
"Cox6b1";2,61515716315501e-100;-2,58062833658076;0,405;0,999;3,87880110439151e-96
"Chchd2";2,75929974501741e-100;-2,43803813927664;0,679;1;4,09259338180982e-96
"Oaz1";1,08184528946458e-99;-2,35681594380487;0,548;0,998;1,60459293333386e-95
"Cox6c";1,90470321330236e-99;-2,68734467858005;0,619;1;2,82505580597006e-95
"Actg1";2,22052380323309e-99;-3,98721156111735;0,69;1;3,29348090495533e-95
"Uqcrh";4,303352212482e-99;-2,5368805208579;0,56;0,999;6,3827320015533e-95
"Cox7c";5,47859550040925e-99;-2,46257567779046;0,75;1;8,125852846207e-95
"Krt18";7,48187218168245e-99;-3,91160620727494;0,821;0,996;1,10971128198714e-94
"Ndufa4";8,46851528616205e-99;-2,68426300144651;0,512;0,996;1,25605018724356e-94
"Slc25a5";1,20445047146189e-98;-2,5072209764338;0,494;0,997;1,78644093927228e-94
"Rpl10";1,38373897651806e-98;-2,65670754666766;0,732;1;2,05236164997158e-94
"Cox5b";1,81233636939448e-98;-2,48878384535337;0,494;0,996;2,68805730308589e-94
"Uqcrb";2,85929867419676e-98;-2,61539658503421;0,452;0,996;4,24091179356864e-94
"Cox5a";3,72460874169184e-98;-2,56645502251793;0,304;0,992;5,52433968567734e-94
"Atp5l";4,54155916279994e-98;-2,47295452648494;0,476;0,999;6,73604055026487e-94
"Btf3";6,72823097001389e-98;-2,35972943814367;0,345;0,996;9,9793121747246e-94
"Itm2b";8,35724306164838e-98;-3,14397491728824;0,435;0,997;1,23954629090369e-93
"H3f3a";9,12237158495003e-98;-2,51235942553405;0,47;0,999;1,35303015347979e-93
"Rps2";1,10907040160532e-97;-2,63080396639498;0,738;0,999;1,644973219661e-93
"Slc25a3";1,20186801854402e-97;-2,44903527066442;0,44;0,997;1,78261064510449e-93
"Aqp5";1,74578495627043e-97;0,854038653683179;0,869;0,153;2,58934824714031e-93
"Atp5h";1,79958511822329e-97;-2,35991266742918;0,601;0,997;2,66914464734878e-93
"Atp5j";1,93330163085681e-97;-2,30742171233035;0,696;0,999;2,86747297888682e-93
"Fau";6,94301461870695e-97;-2,56572157742974;0,911;1;1,02978792824662e-92
"Rps27";7,13434904818708e-97;-2,56587782277399;0,762;0,998;1,05816665082711e-92
"Gapdh";7,33254871238849e-97;-2,74032387785225;0,47;0,996;1,08756362502146e-92
"Rpl18";1,99745780904991e-96;-2,40227227986644;0,833;1;2,96262942238282e-92
"Rpl39";2,17396742518783e-96;-2,56182653952654;0,792;0,999;3,22442848503859e-92
"H2-D1";3,01593631361858e-96;-2,75080544248323;0,446;0,995;4,47323674035908e-92
"Rps15a";3,05224155826413e-96;-2,75921054845241;0,673;0,999;4,52708467921735e-92
"Rpl27a";5,34848074276463e-96;-2,45782482552776;0,905;1;7,93286663766849e-92
"Rps5";5,51708427873532e-96;-2,48800243551036;0,833;1;8,18293940222023e-92
"Rpl17";5,59894955319847e-96;-2,47587857791011;0,804;1;8,30436197730396e-92
"Rpl19";6,25920351643492e-96;-2,42209458319379;0,94;1;9,28365065557627e-92
"Fth1";7,14246047643238e-96;-2,86440823262888;0,756;1;1,05936973786445e-91
"Epcam";1,71198197440659e-95;-2,91578080154764;0,56;0,993;2,53921166443986e-91
"Rps13";1,72277898277934e-95;-2,41833962748717;0,738;0,999;2,55522578725832e-91
"Rplp2";2,20338303408429e-95;-2,14269475257515;0,821;1;3,26805771615382e-91
"Rps9";2,28335997284196e-95;-2,3451696298484;0,869;1;3,3866795117192e-91
"Rps3";2,60758215718192e-95;-2,44815985290739;0,762;1;3,86756585553223e-91
"Cox7a2";2,77128104464576e-95;-2,38591584577897;0,542;0,998;4,11036404541859e-91
"Hspa8";3,09130109648566e-95;-2,63238901135003;0,655;1;4,58501778630753e-91
"Atp5g2";3,09371985931073e-95;-2,1988897751769;0,369;0,992;4,58860529532968e-91
"S100a11";3,66352688869738e-95;-2,76229131644058;0,286;0,99;5,43374308131595e-91
"Rpl3";3,9339717211693e-95;-2,39565899699147;0,714;0,999;5,83486685683831e-91
"Rps11";6,20673968677067e-95;-2,50396987892339;0,768;1;9,20583630341825e-91
"Atp5b";8,47709359124715e-95;-2,36119974416049;0,72;1;1,25732252145378e-90
"Rpl34";1,03377654074093e-94;-2,46101129032802;0,75;1;1,53329736522695e-90
"Rpl10a";1,15524721032671e-94;-2,33470407008683;0,792;1;1,71346266235658e-90
"St3gal4";1,383594059025e-94;1,12784328602691;0,815;0,171;2,05214670834587e-90
"Aldoa";1,49893900394414e-94;-2,47925678769949;0,452;0,992;2,22322633064996e-90
"Chchd10";2,1961541916675e-94;-2,7395485697077;0,619;0,988;3,25733589708124e-90
"Rplp0";6,72564758781918e-94;-2,41886655531194;0,958;1;9,9754805022534e-90
"Rpl15";7,40114142040507e-94;-2,49234453751284;0,732;0,998;1,09773729547448e-89
"Rps3a1";7,91051425343662e-94;-2,57485948362275;0,869;1;1,17328747406972e-89
"Prdx1";8,80909394469504e-94;-2,31046383326182;0,357;0,993;1,30656481387717e-89
"Rpl11";9,09872998046805e-94;-2,26255424812834;0,923;1;1,34952363070302e-89
"Rps27a";1,10430523074267e-93;-2,48816798411692;0,899;1;1,63790551823753e-89
"Uqcr10";1,49633451857468e-93;-2,43906280129226;0,452;0,992;2,21936335794997e-89
"Rpl37a";2,11620222050493e-93;-2,25389504021084;0,911;1;3,13875113345291e-89
"Rpl18a";2,29262901202777e-93;-2,32111850168941;0,869;1;3,40042735063959e-89
"Rps18";3,8484330779279e-93;-2,34171175375144;0,857;1;5,70799594118266e-89
"Krt8";4,13442605376167e-93;-3,6328944345257;0,625;0,992;6,13218072293931e-89
"Ftl1";5,07069083640897e-93;-2,89039265289154;0,655;0,994;7,52084864856178e-89
"Actb";6,1846469866842e-93;-3,29910030802754;0,75;0,998;9,17306841065e-89
"Gng5";1,20095341282721e-92;-2,10301420335564;0,262;0,985;1,78125410190532e-88
"Atp5f1";1,5295256166349e-92;-2,05105099111102;0,28;0,982;2,26859239459288e-88
"Rpl13";1,72433265284575e-92;-2,36549037777135;0,976;1;2,55753019070081e-88
"Rpl21";1,74174807394926e-92;-2,38057315750226;0,94;1;2,58336074328154e-88
"Rpl30";3,09089753228281e-92;-2,38031833099826;0,827;0,999;4,58441921988187e-88
"Rps16";4,3534025294098e-92;-2,32344560954379;0,875;1;6,45696663162062e-88
"Naca";6,52531559380785e-92;-2,3150673858632;0,673;0,998;9,67834808873581e-88
"Myl6";6,76517642699278e-92;-2,37615535908549;0,571;0,995;1,00341096765157e-87
"Calm2";6,89062738619948e-92;-2,35266463611085;0,44;0,993;1,02201785392111e-87
"Rps7";9,44657845728902e-92;-2,48157246494474;0,857;1;1,40111651678511e-87
"Rps29";1,06550500432758e-91;-1,99806455544778;0,97;1;1,58035702241867e-87
"Rps10";2,05049979618133e-91;-2,43288446402574;0,899;1;3,04130129769615e-87
"Atp5d";2,57403640391318e-91;-2,0167337127172;0,738;0,998;3,81781079428403e-87
"Rpl7";3,18669457741781e-91;-2,25040069996915;0,792;0,999;4,7265053972261e-87
"Rpl6";3,5263138347252e-91;-2,17155272251661;0,958;1;5,23022867966441e-87
"Rpl23";3,61425012277779e-91;-2,26436770765157;0,958;1;5,36065578210402e-87
"Gnas";4,26544093181593e-91;-2,29960956810316;0,839;1;6,32650199006938e-87
"Rpl29";4,9303524238008e-91;-2,27283236825367;0,75;0,999;7,31269871498135e-87
